new_pos;length;label
-2.6073318893839414,-0.27641101052445033,0.17407329389813453,0.2486848981617013,1.1926512587086253,0.6053334186583064,0.40138707286339564,0.9250192294706151,-0.27005895097108207,-0.39334732088130214;10;1.4
2.0365102671069524,1.7185912375931196,-0.13452687401051233,-0.343548803725125,-0.852428868659644,-0.4275121929116896,-1.2285368183259504,-0.5617475139230746,-0.04298918489694293,-0.16381124824713156;10;0.15
1.480213215019122,1.1337732833113627,0.7732762075037247,0.6525776970892618,0.1486629086396804,-0.36147371902121483,0.05932447219359337,-0.9234697592535748,-1.2563956761392892,-1.7064886293426675;10;2.0
-1.2553897714754654,0.5217235296131332,0.6577769025454079,-0.3452092703576018,0.23731353907403935,0.29390715980687965,1.2437886180340243,0.48678420219303403,0.4901868751354992,-2.3308817845689513;10;0.4
-1.4585482450722627,-0.4048554671478765,-0.7290964894803731,0.04241875915736484,1.8505873487913478,-1.0020932706709997,0.7615918188753571,0.23601453632690833,1.3171236498752843,-0.61314264065475;10;1.05
-0.5187018900090921,-0.6784825461350165,-1.2499232070073885,-0.965576542710064,-0.8376221096767656,0.8738836071610928,0.72249285541822,0.1383719755115127,2.1537482212609125,0.361809636186588;10;0.45
0.43788161756791355,0.14659422569899727,-0.8615969312170557,-1.4563648217278033,0.6801327091699835,2.238946307387353,-0.24801290896833905,0.09136201044923865,0.1369667411480248,-1.1659089495083126;10;1.05
1.5666989036012804,1.2185435916898848,0.8703882797784891,0.5222329678670934,0.17407765595569785,-0.17407765595569785,-0.5222329678670934,-0.8703882797784891,-1.2185435916898848,-1.5666989036012804;10;2.0
0.6900393787499076,-0.19717384385984993,0.9239507905950914,1.565219327250884,-0.9626882280214125,0.8900030647490226,-0.7251421038382901,-1.2451415511312836,-1.4557802506161737,0.5167134161221051;10;1.5
-0.8175666400829261,-0.6601302328846217,-0.8412798508667041,-0.33191682208067214,-0.0037397467588474557,0.3749109428497504,-1.0680345178285842,-0.2971486625966681,2.0036389655501563,1.6412665646991171;10;0.4
-0.07387883510058019,-0.6642513059415273,-1.6084778760711267,-0.9698819813819748,-0.13480952071740482,1.9011869360969564,-0.3163592613831695,1.3312567159509938,0.7018882159594888,-0.16667308741165657;10;0.8
1.615084376793588,1.3048482912976722,0.8097286293144846,-1.5077824476162978,-1.1820261891522927,0.41590182203844045,-0.6731021591268161,0.16938601007661386,-0.8328791962848646,-0.11915913734052738;10;0.75
-1.322165266800818,-1.568621783537938,-1.0772528818757643,-0.5942573198703794,0.10493932022146572,0.5073911594322826,0.7279027478993936,1.086999213814174,0.9711722737335676,1.1638925369840158;10;1.9
0.8898206712458413,1.153430430207961,0.4128812815242748,1.2584191319151452,0.5942861372404007,0.15563660972149962,-0.4913257587694159,-0.928445538309421,-1.5848366550021327,-1.4598663097741533;10;0.15
1.1081390779768756,0.3843107730377604,-1.6285292276747454,1.5412812318250129,-1.598915794048596,0.09565154097811929,0.41480508711173775,0.6226126649275802,-0.5923413786646518,-0.3470139754690931;10;0.3
0.8191998917216065,-0.307631295552145,2.3087545863815855,-0.08211604402142289,0.4320959985677361,-1.648363159105216,-0.06451484348433163,-0.8970207983860429,-0.39754929108468107,-0.16285504503708867;10;0.45
0.17435350734902005,1.0672340408993743,0.16022824704468572,-0.10028195959746532,0.7745758427516497,1.3650954098372532,0.41678673068650984,-0.7611376788154189,-0.9226735035568219,-2.174180636598787;10;1.35
1.1932019609256992,1.0504224502216597,1.3434949333531125,0.46958707155620516,0.05224792243696149,-0.8581230267349177,-1.95148891878415,-0.6277964739438257,-0.7101803278098873,0.03863440877914252;10;1.4
-1.083152749791952,1.2702405809923976,1.1689934759793883,-1.3313633374464888,-0.9393527251722076,-0.8069402907759742,0.49767582251983417,-0.2797391115542327,1.488113745970691,0.015524589278543182;10;0.75
-1.5666989036012804,-1.2185435916898846,-0.8703882797784892,-0.5222329678670932,-0.17407765595569755,0.17407765595569782,0.5222329678670935,0.8703882797784892,1.2185435916898848,1.566698903601281;10;1.4
-2.0559786646157656,-0.23314586116079983,-0.4638896967370018,1.4475131220819242,0.3956269001575601,-0.5353618712800886,1.2630913306890357,1.0002111104552385,-0.540440193197172,-0.27762617639293435;10;0.4
2.7346864198175695,-0.30705701968911614,-1.0856337901309911,-0.9360902935233566,-0.31911544237990325,-0.16920025957072166,0.023314229153537997,0.13032606088026252,-0.3686402737940219,0.2974103692367383;10;0.25
-1.5666989036012808,-1.2185435916898855,-0.8703882797784896,-0.5222329678670938,-0.17407765595569807,0.17407765595569766,0.5222329678670932,0.870388279778489,1.2185435916898848,1.5666989036012804;10;1.45
-0.9558927888891396,-1.631709676302488,0.18279289626069106,0.24321632167453383,-0.7693922304480146,-1.1677366820382535,0.8917564085330866,0.8651717006056235,1.382911732452353,0.9588823181516093;10;0.1
1.4198313680525751,1.1566421717061828,0.2598804464612346,0.050140535003392744,0.041328454044504026,1.3520572279223857,-1.2919122920742758,-0.8710559046623331,-0.8609653913778144,-1.255946615075852;10;1.8
-1.4182546749783969,-0.26661094508008726,-0.15092626769637782,-1.2320459113760112,-0.3894342419221979,1.551987067571176,-0.27318126934262327,-0.18966980436486355,1.8555576804585538,0.512578366730829;10;0.15
1.691660646080569,0.944778856878062,0.7739719143558259,0.853081793130043,0.23272727033745064,-0.2546738629826115,-0.7534488440281523,-0.8533835396747885,-1.188774133645761,-1.4459401004506363;10;1.95
-2.323939924564024,-1.2758181467910032,0.502598124982426,1.215003536888325,-0.15142643647672893,0.08388169944424446,0.9158138966370093,0.33030778287075563,0.2583650301689969,0.4452144368400016;10;0.65
1.5666989036012806,1.2185435916898852,0.8703882797784891,0.5222329678670936,0.17407765595569796,-0.17407765595569774,-0.5222329678670936,-0.8703882797784891,-1.2185435916898846,-1.5666989036012806;10;1.7
-1.016476833487381,-0.32321858136656634,0.3351005173450527,1.0173689680336124,1.6126707603925217,1.0850792580022643,0.3446935471531771,-0.40298347302636034,-1.0629761540413538,-1.589258009004969;10;1.15
-1.8434584816139379,-1.2608204149730617,-0.7315378572291089,-0.14492612239927083,0.44842461976910963,0.9086857293289783,1.4952351817481742,0.9930128664652738,0.38239830522713836,-0.24701382632329455;10;1.55
-1.2847323105849109,-0.8016987407399081,-0.8464565161819921,-1.1737175389575445,-0.8033356154040113,0.8440706657765285,1.074050858088357,0.8134094846538384,0.9063354370094254,1.272074276340218;10;1.5
-0.08737418300101699,-0.8346302128742661,-1.1577503517513659,-1.9983097982516274,0.8511800898629693,0.4609853546587051,0.5506602149786491,1.2540383218843918,1.0668268352270345,-0.10562627073347375;10;1.1
-1.9113089146666082,0.6554698623629137,0.20035385637248304,-1.2304677979489522,1.2839288148477257,1.3561579823593304,-0.38459449067356954,0.2716537339464578,-0.6794486646111935,0.4382556180114113;10;1.0
-1.1178884716298294,-0.13085127589360204,-1.525225566949927,0.7528500553189932,-0.7214589889025688,-0.7529809277214374,-0.173922243089359,0.8399794436125081,1.497754753157887,1.3317432220973349;10;1.9
-0.21733135762193243,2.6921293959098778,-0.6714797887059369,0.18071884302560573,-0.8096552967933096,0.08989147849158209,-0.470598671091884,-0.918547024303588,-0.4300328272694467,0.5549052483590323;10;0.55
0.20576126363677283,1.2478169335735534,-0.41024675610500727,1.7118071691557313,-0.3310573499671315,0.9996823542976648,-0.8154650460902457,-1.6978231686792293,-0.7950874892335673,-0.11538791058854174;10;0.3
1.3907684950616093,1.5776076598553497,-1.6160357107517525,-1.0612241241146094,-0.10950275098093043,0.21369407280109703,-0.09010942577824756,0.5197761492442741,0.35004632144491105,-1.1750206867817;10;0.75
-1.4537291296067962,-0.4336045395870776,-1.565033482929274,-0.2533669357259309,1.237438516603335,-0.414386694594582,0.07615666414343851,0.23503936686559052,1.046108364396262,1.5253778704350343;10;1.8
-1.6187461787014952,-1.2460093584104517,-0.8593217843933385,-0.46659899455144205,-0.17213275478755757,0.16218066309738502,0.5447697363353122,1.0717755815536743,1.1679024825761444,1.4161806072817724;10;1.9
-1.8943781960700472,-0.9970457460825647,-0.6806965233301975,-0.31369337963497007,-0.45144537280563896,0.24779797486127256,0.530034038506021,1.4261152952764566,1.0699881960599864,1.0633237132196842;10;1.2
1.0517625166311944,0.478087887210086,1.397060659555709,-0.35444654500702794,1.0277284617416491,-0.6031166876249919,-0.2888857594631845,-1.2279546788830025,-1.8538873025837475,0.3736514484233167;10;0.8
0.7829893243073182,1.215365326053424,0.7098430517035096,0.26593815716263214,0.8638840595235869,0.45842331188977703,-0.11886491440665574,-1.0735663408268223,-1.107794184725034,-1.9962177906817367;10;1.4
0.2200510445634649,0.46983792147491615,1.00101638741633,-0.07975274408540971,0.2993957192041103,0.19201681618105365,1.5632276818844628,-0.8403471459005449,-0.5599357788887905,-2.265509901849593;10;1.75
0.0033616720964536515,-1.851455952713242,0.48246637403500897,0.8600532546037046,-0.7562687696347333,1.673905747560098,-0.503442145564303,0.9672594733126667,-1.0093870165917456,0.13350736289609177;10;0.7
-1.8869557648477955,-0.42637809762195866,0.26177595157200917,1.2429302535227713,1.2162012296337936,0.7123990299641703,0.9252365675559429,-0.389260489913598,-1.2013843936613706,-0.45456428620396494;10;0.55
0.56628347302722,0.10909267703397259,0.4734162428885903,1.2716598807395885,-1.0282527955268594,-2.185269612077344,0.9997943155831247,-0.06423897241000014,-0.771102090249525,0.6286168809912325;10;1.05
1.794834891553162,1.5330924543115447,0.568357437203854,0.4106370958739014,-0.2726953715902687,-0.884493490189306,-1.331678884879996,-0.8474932845033907,-0.2431616116767667,-0.7273992361027307;10;1.5
-2.13387073058309,-0.8348950952894537,0.21831742205704474,0.32127705872448215,0.4734268894830818,0.09885360250555589,-1.0921458550961984,0.7179565574059653,1.4050706252660363,0.8260095255265764;10;1.25
0.48780140235190234,1.718076270418773,0.3359123791679761,0.7354883225850134,-1.250750309125258,-0.5910760257195583,-0.46834909009076864,0.7138448740063149,0.18446953801736835,-1.8654173616117626;10;0.5
0.8586798366979155,0.3940744319710682,-1.3142924059194312,0.3152087490121091,1.7291326655924129,-0.21498265774787229,0.7087778787368776,0.0365942313405894,-1.796393461273082,-0.7167992684105866;10;1.05
-1.1583552333528513,-2.012068578038574,-0.9859558071032759,0.4478793473746809,-0.15334441885755903,0.7982165169825494,0.23134161324241884,1.1214096320199691,0.8254728772608325,0.8854040504718117;10;0.35
-0.666621848927487,0.6487258728856904,0.41178648273960106,1.626680366013324,1.2282749393916617,0.4859940576743321,-1.2860535077492865,-0.4040828775999223,-1.599690730430173,-0.4450127539977407;10;1.65
0.9835459278754347,0.2985797461112511,0.6869851570946448,0.6478037780816512,0.82690440438737,-0.2597180243545723,0.6474200928363613,-0.14420909676805918,-1.6667648152068688,-2.0205471700572124;10;1.9
0.965810812336923,0.242079525495022,-0.45855785350396017,-1.0305010537632053,-1.2493384067276057,-1.1084577133455122,-0.3188830456066859,1.4706106601277502,1.6314685038243808,-0.1442314288371081;10;1.65
-1.4461866970673214,-1.6001073125134286,-0.1038034698301981,-0.6470790854416414,0.7901348674393411,0.7984031979319752,-0.3644111756687624,1.3518099826967098,-0.07896496357118866,1.3002046560245153;10;0.85
-2.0675855572459296,-1.6072552230754014,0.5218716170291017,0.6183555288021813,0.026195928246487508,0.4741224288728742,-0.006964302843060363,0.04551249025270037,0.6318095815397136,1.3639375084213339;10;0.2
1.159106503731317,0.8449779178764057,0.2018732059779505,0.6794604718482473,0.559716145584942,0.2908526351819217,-0.003958640747198237,-0.38709472037431236,-0.8668491172042784,-2.4780844018749955;10;1.75
-0.831680004069465,0.484708443669504,2.443851060111207,-1.5300246176119867,-0.0747698191806941,-0.006165802031545129,-0.35844162986348177,-0.22997510745686742,0.5840396913960207,-0.48154221496269173;10;0.35
-1.3683828165720755,1.4226042715722345,-0.47560577199763004,0.4806062356554922,-1.5196694546270264,1.4958915439684264,0.20062992403209878,-0.3202464842028091,0.7324133365188703,-0.6482407843475796;10;0.15
0.4840637432544237,-0.5207746663175069,0.5694745880443777,-0.6794456658199012,0.6831854298505524,-0.6001285873924581,-1.7579064471920731,-0.7454660064944911,0.5975911398365694,1.9694064722305082;10;1.25
-2.580332620975783,0.45173832195064634,1.2212136238420144,0.4041835041844989,0.08567795983525581,0.1364105656869215,-0.35334482392452854,-0.6811181807152151,0.696525690022459,0.6190459600937335;10;0.65
1.5666989036012806,1.218543591689885,0.8703882797784889,0.5222329678670932,0.17407765595569769,-0.17407765595569796,-0.5222329678670936,-0.870388279778489,-1.2185435916898846,-1.5666989036012813;10;1.85
-2.1077557244710188,-1.592620826886766,-0.30409013195949824,0.09540746414428126,0.37574994925977373,0.6429789260245181,0.6694686853635763,1.0187770248092682,0.880454835552645,0.32162979816322407;10;0.2
0.0220695613690453,0.45071081489682613,-0.7183274979930013,0.9157657919181147,1.2013311308461345,0.6485636602352199,-0.31739052723714134,0.5335131364121586,-0.2615347626352211,-2.4747013078121354;10;0.65
-1.9479382902463185,-1.2890606487083545,-0.6077260340676525,-0.3008368743383065,0.05148520220047883,0.21779291084141533,0.7750659999245573,0.8045160935295421,0.8758181037926884,1.4208835370719506;10;1.65
-1.566698903601281,-1.2185435916898852,-0.8703882797784895,-0.5222329678670938,-0.17407765595569805,0.17407765595569777,0.5222329678670934,0.8703882797784889,1.2185435916898844,1.5666989036012806;10;1.7
0.4184773097015536,1.5989219576504974,-1.0285495353926464,-0.7830153732887732,0.10235204470386917,-0.3310864514352024,0.5155374975131772,0.36430960105761995,-1.96332276756065,1.1063757170505542;10;0.55
1.1475346931428438,-0.49936700720416327,-1.0815987122110693,-1.0700438078614838,-0.3790458198031764,-0.6093287306319559,-0.8544149812985047,1.9666757961035215,0.8548987995202816,0.5246897702437063;10;0.2
1.9225861832806483,1.24866316644382,0.6356858853235338,0.40338953967026775,0.01108630948369588,-0.2566129993537159,-1.0537779411448212,-1.311514299095777,-0.7682673544076905,-0.8312384901999602;10;1.75
1.8050638143065767,0.5687818266524013,0.540078502955795,-0.25830250530582977,0.3820478632838607,0.46342031635232783,0.1175458668713902,-0.38512225359511093,-1.2235855126230397,-2.0099279188983727;10;1.6
-1.57291548583542,-0.8842137030625271,-1.094529615322949,-0.7875635453135439,-0.29114455070554246,0.2881582036191075,1.1011937470525597,1.2434475968856058,1.0441930712451886,0.9533742814375206;10;1.75
1.1336307952996532,0.775630726502097,0.5722381466802948,1.5296028833518558,0.5317481882066551,-0.48551368387359783,-1.1405049082767722,-0.7814496704526677,-1.6744501901000053,-0.4609322873375115;10;0.7
-0.8623050378537498,-1.5612303486443042,-0.998713097116965,-0.675555587507766,-0.06082232248342692,-0.31121421051860504,1.0032601797679042,1.440867138511486,1.2680494336531394,0.757663852192287;10;1.55
-0.7168421351829557,-0.980848742936481,-1.1307779951389434,-0.06855322242979167,-0.08465163842177535,-0.034254855796162775,-1.0408681340510868,1.9317045463059934,1.3449271032527417,0.7801650743984611;10;0.55
2.0931091654881295,1.5368952960698874,0.34255487336143997,-0.424404361126946,-0.43894083263339917,-0.6282239404966551,-1.0078575165630934,-0.32969259311288246,-1.1166273737660124,-0.02681271722046773;10;1.95
-1.742712837562847,-2.001570299625152,-0.30141107056867533,0.6414705570861157,0.8214678657360276,0.6695930525150585,-0.06983430436184572,0.6246442511947604,0.7614942714628544,0.5968585141237035;10;1.4
-0.7824945696473029,-0.21290652427569337,-1.0515311778062761,-1.2506829385003733,-0.6327087502562982,-0.4449864887472781,0.2673682357622309,0.9710744024552257,1.3041679490091083,1.8326998620066572;10;1.5
0.12953755536974296,0.16141733143670578,-0.2976444411332701,0.9911636214029966,0.35208494327957374,1.0604264291097032,1.298640771339781,-0.2884604733698742,-1.8819538745348214,-1.5252118629005378;10;0.35
1.565721297319932,0.8255759640683721,0.6337904963133961,0.7503117339031641,-0.0841798258288759,-1.326332778014086,-1.7066764322314005,-1.052829976231862,0.33328859705790964,0.0613309236434511;10;1.9
-0.5752057171565567,-1.328072358327266,-0.8514923140275873,-0.36873267397502446,1.5344965844985472,1.759590954146033,0.8058035055109986,0.3189635930969658,-0.6894743604117958,-0.6058772133543148;10;0.25
